date,close,high,low,open,volume,coin,daily_return,log_return,ma_7,ma_30,ma_90,volatility_7d,volatility_30d,bb_upper,bb_lower,bb_mid,daily_range
2023-08-27,26089.693359375,26165.373046875,25965.09765625,26008.2421875,6913768611,BTC,0.0031232321991347956,0.003118365040993392,26127.947823660714,28141.221158854165,28621.931401909722,0.008041705502874094,0.015511134693731094,30878.7964758298,24324.1308679202,27601.463671875,200.275390625
2023-08-28,26106.150390625,26198.578125,25880.599609375,26089.615234375,11002805166,BTC,0.0006307866874213364,0.0006305878251208892,26125.377790178572,28032.862239583334,28604.195855034723,0.008000126167876744,0.015504253412183238,30594.151582375296,24242.841581687204,27418.49658203125,317.978515625
2023-08-29,27727.392578125,28089.337890625,25912.62890625,26102.486328125,29368391712,BTC,0.062101924766441385,0.060249892570851026,26367.625837053572,27981.2650390625,28609.837348090277,0.024569312110791313,0.019626454489615894,30343.848592455455,24309.734415357045,27326.79150390625,2176.708984375
2023-08-30,27297.265625,27760.16015625,27069.20703125,27726.083984375,16343655235,BTC,-0.015512708305083889,-0.015634289371322937,26491.286551339286,27916.836848958334,28615.140603298612,0.026028746545971464,0.019789572402632613,30070.448348212845,24369.90204241215,27220.1751953125,690.953125
2023-08-31,25931.47265625,27456.078125,25752.9296875,27301.9296875,20181001451,BTC,-0.0500340578984273,-0.05132914544958933,26458.30078125,27792.028190104167,28600.494856770834,0.0332362553549232,0.021345784410781787,29757.76134599176,24335.964825883242,27046.8630859375,1703.1484375
2023-09-01,25800.724609375,26125.869140625,25362.609375,25934.021484375,17202862221,BTC,-0.005042060225742162,-0.005054814300673318,26423.02315848214,27680.320377604166,28586.33480902778,0.0332490135520246,0.021196727094170555,29387.350739470265,24344.851408967235,26866.10107421875,763.259765625
2023-09-02,25868.798828125,25970.28515625,25753.09375,25800.91015625,10100387473,BTC,0.0026384615075991658,0.0026349868784771645,26403.071149553572,27569.991015625,28572.44294704861,0.03327313679455028,0.021212384358471642,28978.751199742823,24412.03942525718,26695.3953125,217.19140625
2023-09-03,25969.56640625,26087.1484375,25817.03125,25869.47265625,8962524523,BTC,0.0038953327054152,0.0038877655416867615,26385.91015625,27466.5068359375,28574.770377604167,0.03328764960487709,0.021258736064684883,28434.08906432611,24612.813865361393,26523.45146484375,270.1171875
2023-09-04,25812.416015625,26081.525390625,25657.025390625,25968.169921875,10680635106,BTC,-0.006051329012069284,-0.006069712504034206,26343.948102678572,27358.8498046875,28558.921853298612,0.03335596692783503,0.021258388143590105,27826.37798859903,24884.73177702597,26355.5548828125,424.5
2023-09-05,25779.982421875,25858.375,25589.98828125,25814.95703125,11094740040,BTC,-0.0012565113521479931,-0.0012573014244295709,26065.746651785714,27250.120703125,28552.632790798612,0.01871845409439164,0.021252138025480698,27201.58586130537,25217.344216819627,26209.4650390625,268.38671875
2023-09-06,25753.236328125,25953.015625,25404.359375,25783.931640625,12752705327,BTC,-0.0010374752516241204,-0.001038013801593385,25845.171037946428,27135.8759765625,28544.244118923612,0.01883225683708693,0.02119820975558971,27151.71557893742,25176.083053875078,26163.89931640625,548.65625
2023-09-07,26240.1953125,26409.302734375,25608.201171875,25748.3125,11088307100,BTC,0.018908652030005024,0.01873210550195057,25889.274274553572,27018.366080729167,28541.575455729166,0.008402456712044303,0.02115486546940981,27160.280492134243,25186.58200786576,26173.43125,801.1015625
2023-09-08,25905.654296875,26414.005859375,25677.48046875,26245.208984375,10817356400,BTC,-0.012749181613965876,-0.012831149860508746,25904.264229910714,26896.504752604167,28542.18005642361,0.009821633792430694,0.021209846250159724,27157.54818953981,25170.259232335186,26163.9037109375,736.525390625
2023-09-09,25895.677734375,25921.9765625,25810.494140625,25905.42578125,5481314132,BTC,-0.0003851113886439439,-0.00038518556307899995,25908.104073660714,26778.7076171875,28541.68572048611,0.009784544548509551,0.021220975264674428,27149.921940254928,25148.49485662007,26149.2083984375,111.482421875
2023-09-10,25832.2265625,25978.130859375,25640.26171875,25895.2109375,7899553047,BTC,-0.0024502611024840304,-0.0024532679048573473,25888.48409598214,26659.8580078125,28540.90490451389,0.009677317106567917,0.021215884927257903,27145.330987653426,25123.89440297157,26134.6126953125,337.869140625
2023-09-11,25162.654296875,25883.947265625,24930.296875,25831.71484375,14600006467,BTC,-0.02592003689674205,-0.026261881067480307,25795.660993303572,26518.080989583334,28532.50407986111,0.013615145566399827,0.02156359747061086,27191.27879675138,24991.04639856112,26091.16259765625,953.650390625
2023-09-12,25833.34375,26451.939453125,25133.078125,25160.658203125,18657279324,BTC,0.026654161568650414,0.0263051279529175,25803.284040178572,26403.0953125,28540.378168402778,0.017833938997531166,0.022323538786403117,27154.900412925155,24967.595094887343,26061.24775390625,1318.861328125
2023-09-13,26228.32421875,26376.11328125,25781.123046875,25837.5546875,13072077070,BTC,0.01528956036711282,0.015173852958685846,25871.153738839286,26297.091341145835,28547.621831597222,0.018658409495069188,0.02255233485649119,27159.878225182274,24969.212399817723,26064.5453125,594.990234375
2023-09-14,26539.673828125,26774.623046875,26171.451171875,26228.27734375,13811359124,BTC,0.011870739692642074,0.011800835130971608,25913.936383928572,26209.402213541667,28549.979730902778,0.017813964192644218,0.022707922395194823,27204.794217756116,24973.496993181387,26089.14560546875,603.171875
2023-09-15,26608.693359375,26840.498046875,26240.701171875,26533.818359375,11479735788,BTC,0.0026006171627044328,0.0025972414093191217,26014.370535714286,26139.632682291667,28551.068815104165,0.01663630145676836,0.022590039936491297,27257.724789684024,24980.589468128474,26119.15712890625,599.796875
2023-09-16,26568.28125,26754.76953125,26473.890625,26606.19921875,7402031417,BTC,-0.001518755875352329,-0.0015199103541191222,26110.45675223214,26136.423697916667,28553.647352430555,0.01669097958033928,0.018493249576152188,27299.031300417806,24987.141746457197,26143.0865234375,280.87890625
